Bandit,Reward,Algorithm
10240,1,ThompsonSampling
10241,1,ThompsonSampling
10242,1,ThompsonSampling
10243,1,ThompsonSampling
10244,1,ThompsonSampling
10245,1,ThompsonSampling
10246,1,ThompsonSampling
10247,1,ThompsonSampling
10248,1,ThompsonSampling
10249,1,ThompsonSampling
10250,1,ThompsonSampling
10251,1,ThompsonSampling
10252,1,ThompsonSampling
10253,1,ThompsonSampling
10254,1,ThompsonSampling
10255,1,ThompsonSampling
10256,1,ThompsonSampling
10257,1,ThompsonSampling
10258,1,ThompsonSampling
10259,1,ThompsonSampling
10260,1,ThompsonSampling
10261,1,ThompsonSampling
10262,1,ThompsonSampling
10263,1,ThompsonSampling
10264,1,ThompsonSampling
10265,1,ThompsonSampling
10266,1,ThompsonSampling
10267,1,ThompsonSampling
10268,1,ThompsonSampling
10269,1,ThompsonSampling
10270,1,ThompsonSampling
10271,1,ThompsonSampling
10272,1,ThompsonSampling
10273,1,ThompsonSampling
10274,1,ThompsonSampling
10275,1,ThompsonSampling
10276,1,ThompsonSampling
10277,1,ThompsonSampling
10278,1,ThompsonSampling
10279,1,ThompsonSampling
10280,1,ThompsonSampling
10281,1,ThompsonSampling
10282,1,ThompsonSampling
10283,1,ThompsonSampling
10284,1,ThompsonSampling
10285,1,ThompsonSampling
10286,1,ThompsonSampling
10287,1,ThompsonSampling
10288,1,ThompsonSampling
10289,1,ThompsonSampling
10290,1,ThompsonSampling
10291,1,ThompsonSampling
10292,1,ThompsonSampling
10293,1,ThompsonSampling
10294,1,ThompsonSampling
10295,1,ThompsonSampling
10296,1,ThompsonSampling
10297,1,ThompsonSampling
10298,1,ThompsonSampling
10299,1,ThompsonSampling
10300,1,ThompsonSampling
10301,1,ThompsonSampling
10302,1,ThompsonSampling
10303,1,ThompsonSampling
10304,1,ThompsonSampling
10305,1,ThompsonSampling
10306,1,ThompsonSampling
10307,1,ThompsonSampling
10308,1,ThompsonSampling
10309,1,ThompsonSampling
10310,1,ThompsonSampling
10311,1,ThompsonSampling
10312,1,ThompsonSampling
10313,1,ThompsonSampling
10314,1,ThompsonSampling
10315,1,ThompsonSampling
10316,1,ThompsonSampling
10317,1,ThompsonSampling
10318,1,ThompsonSampling
10319,1,ThompsonSampling
10320,1,ThompsonSampling
10321,1,ThompsonSampling
10322,1,ThompsonSampling
10323,1,ThompsonSampling
10324,1,ThompsonSampling
10325,1,ThompsonSampling
10326,1,ThompsonSampling
10327,1,ThompsonSampling
10328,1,ThompsonSampling
10329,1,ThompsonSampling
10330,1,ThompsonSampling
10331,1,ThompsonSampling
10332,1,ThompsonSampling
10333,1,ThompsonSampling
10334,1,ThompsonSampling
10335,1,ThompsonSampling
10336,1,ThompsonSampling
10337,1,ThompsonSampling
10338,1,ThompsonSampling
10339,1,ThompsonSampling
10340,1,ThompsonSampling
10341,1,ThompsonSampling
10342,1,ThompsonSampling
10343,1,ThompsonSampling
10344,1,ThompsonSampling
10345,1,ThompsonSampling
10346,1,ThompsonSampling
10347,1,ThompsonSampling
10348,1,ThompsonSampling
10349,1,ThompsonSampling
10350,1,ThompsonSampling
10351,1,ThompsonSampling
10352,1,ThompsonSampling
10353,1,ThompsonSampling
10354,1,ThompsonSampling
10355,1,ThompsonSampling
10356,1,ThompsonSampling
10357,1,ThompsonSampling
10358,1,ThompsonSampling
10359,1,ThompsonSampling
10360,1,ThompsonSampling
10361,1,ThompsonSampling
10362,1,ThompsonSampling
10363,1,ThompsonSampling
10364,1,ThompsonSampling
10365,1,ThompsonSampling
10366,1,ThompsonSampling
10367,1,ThompsonSampling
10368,1,ThompsonSampling
10369,1,ThompsonSampling
10370,1,ThompsonSampling
10371,1,ThompsonSampling
10372,1,ThompsonSampling
10373,1,ThompsonSampling
10374,1,ThompsonSampling
10375,1,ThompsonSampling
10376,1,ThompsonSampling
10377,1,ThompsonSampling
10378,1,ThompsonSampling
10379,1,ThompsonSampling
10380,1,ThompsonSampling
10381,1,ThompsonSampling
10382,1,ThompsonSampling
10383,1,ThompsonSampling
10384,1,ThompsonSampling
10385,1,ThompsonSampling
10386,1,ThompsonSampling
10387,1,ThompsonSampling
10388,1,ThompsonSampling
10389,1,ThompsonSampling
10390,1,ThompsonSampling
10391,1,ThompsonSampling
10392,1,ThompsonSampling
10393,1,ThompsonSampling
10394,1,ThompsonSampling
10395,1,ThompsonSampling
10396,1,ThompsonSampling
10397,1,ThompsonSampling
10398,1,ThompsonSampling
10399,1,ThompsonSampling
10400,1,ThompsonSampling
10401,1,ThompsonSampling
10402,1,ThompsonSampling
10403,1,ThompsonSampling
10404,1,ThompsonSampling
10405,1,ThompsonSampling
10406,1,ThompsonSampling
10407,1,ThompsonSampling
10408,1,ThompsonSampling
10409,1,ThompsonSampling
10410,1,ThompsonSampling
10411,1,ThompsonSampling
10412,1,ThompsonSampling
10413,1,ThompsonSampling
10414,1,ThompsonSampling
10415,1,ThompsonSampling
10416,1,ThompsonSampling
10417,1,ThompsonSampling
10418,1,ThompsonSampling
10419,1,ThompsonSampling
10420,1,ThompsonSampling
10421,1,ThompsonSampling
10422,1,ThompsonSampling
10423,1,ThompsonSampling
10424,1,ThompsonSampling
10425,1,ThompsonSampling
10426,1,ThompsonSampling
10427,1,ThompsonSampling
10428,1,ThompsonSampling
10429,1,ThompsonSampling
10430,1,ThompsonSampling
10431,1,ThompsonSampling
10432,1,ThompsonSampling
10433,1,ThompsonSampling
10434,1,ThompsonSampling
10435,1,ThompsonSampling
10436,1,ThompsonSampling
10437,1,ThompsonSampling
10438,1,ThompsonSampling
10439,1,ThompsonSampling
10440,1,ThompsonSampling
10441,1,ThompsonSampling
10442,1,ThompsonSampling
10443,1,ThompsonSampling
10444,1,ThompsonSampling
10445,1,ThompsonSampling
10446,1,ThompsonSampling
10447,1,ThompsonSampling
10448,1,ThompsonSampling
10449,1,ThompsonSampling
10450,1,ThompsonSampling
10451,1,ThompsonSampling
10452,1,ThompsonSampling
10453,1,ThompsonSampling
10454,1,ThompsonSampling
10455,1,ThompsonSampling
10456,1,ThompsonSampling
10457,1,ThompsonSampling
10458,1,ThompsonSampling
10459,1,ThompsonSampling
10460,1,ThompsonSampling
10461,1,ThompsonSampling
10462,1,ThompsonSampling
10463,1,ThompsonSampling
10464,1,ThompsonSampling
10465,1,ThompsonSampling
10466,1,ThompsonSampling
10467,1,ThompsonSampling
10468,1,ThompsonSampling
10469,1,ThompsonSampling
10470,1,ThompsonSampling
10471,1,ThompsonSampling
10472,1,ThompsonSampling
10473,1,ThompsonSampling
10474,1,ThompsonSampling
10475,1,ThompsonSampling
10476,1,ThompsonSampling
10477,1,ThompsonSampling
10478,1,ThompsonSampling
10479,1,ThompsonSampling
10480,1,ThompsonSampling
10481,1,ThompsonSampling
10482,1,ThompsonSampling
10483,1,ThompsonSampling
10484,1,ThompsonSampling
10485,1,ThompsonSampling
10486,1,ThompsonSampling
10487,1,ThompsonSampling
10488,1,ThompsonSampling
10489,1,ThompsonSampling
10490,1,ThompsonSampling
10491,1,ThompsonSampling
10492,1,ThompsonSampling
10493,1,ThompsonSampling
10494,1,ThompsonSampling
10495,1,ThompsonSampling
10496,1,ThompsonSampling
10497,1,ThompsonSampling
10498,1,ThompsonSampling
10499,1,ThompsonSampling
10500,1,ThompsonSampling
10501,1,ThompsonSampling
10502,1,ThompsonSampling
10503,1,ThompsonSampling
10504,1,ThompsonSampling
10505,1,ThompsonSampling
10506,1,ThompsonSampling
10507,1,ThompsonSampling
10508,1,ThompsonSampling
10509,1,ThompsonSampling
10510,1,ThompsonSampling
10511,1,ThompsonSampling
10512,1,ThompsonSampling
10513,1,ThompsonSampling
10514,1,ThompsonSampling
10515,1,ThompsonSampling
10516,1,ThompsonSampling
10517,1,ThompsonSampling
10518,1,ThompsonSampling
10519,1,ThompsonSampling
10520,1,ThompsonSampling
10521,1,ThompsonSampling
10522,1,ThompsonSampling
10523,1,ThompsonSampling
10524,1,ThompsonSampling
10525,1,ThompsonSampling
10526,1,ThompsonSampling
10527,1,ThompsonSampling
10528,1,ThompsonSampling
10529,1,ThompsonSampling
10530,1,ThompsonSampling
10531,1,ThompsonSampling
10532,1,ThompsonSampling
10533,1,ThompsonSampling
10534,1,ThompsonSampling
10535,1,ThompsonSampling
10536,1,ThompsonSampling
10537,1,ThompsonSampling
10538,1,ThompsonSampling
10539,1,ThompsonSampling
10540,1,ThompsonSampling
10541,1,ThompsonSampling
10542,1,ThompsonSampling
10543,1,ThompsonSampling
10544,1,ThompsonSampling
10545,1,ThompsonSampling
10546,1,ThompsonSampling
10547,1,ThompsonSampling
10548,1,ThompsonSampling
10549,1,ThompsonSampling
10550,1,ThompsonSampling
10551,1,ThompsonSampling
10552,1,ThompsonSampling
10553,1,ThompsonSampling
10554,1,ThompsonSampling
10555,1,ThompsonSampling
10556,1,ThompsonSampling
10557,1,ThompsonSampling
10558,1,ThompsonSampling
10559,1,ThompsonSampling
10560,1,ThompsonSampling
10561,1,ThompsonSampling
10562,1,ThompsonSampling
10563,1,ThompsonSampling
10564,1,ThompsonSampling
10565,1,ThompsonSampling
10566,1,ThompsonSampling
10567,1,ThompsonSampling
10568,1,ThompsonSampling
10569,1,ThompsonSampling
10570,1,ThompsonSampling
10571,1,ThompsonSampling
10572,1,ThompsonSampling
10573,1,ThompsonSampling
10574,1,ThompsonSampling
10575,1,ThompsonSampling
10576,1,ThompsonSampling
10577,1,ThompsonSampling
10578,1,ThompsonSampling
10579,1,ThompsonSampling
10580,1,ThompsonSampling
10581,1,ThompsonSampling
10582,1,ThompsonSampling
10583,1,ThompsonSampling
10584,1,ThompsonSampling
10585,1,ThompsonSampling
10586,1,ThompsonSampling
10587,1,ThompsonSampling
10588,1,ThompsonSampling
10589,1,ThompsonSampling
10590,1,ThompsonSampling
10591,1,ThompsonSampling
10592,1,ThompsonSampling
10593,1,ThompsonSampling
10594,1,ThompsonSampling
10595,1,ThompsonSampling
10596,1,ThompsonSampling
10597,1,ThompsonSampling
10598,1,ThompsonSampling
10599,1,ThompsonSampling
10600,1,ThompsonSampling
10601,1,ThompsonSampling
10602,1,ThompsonSampling
10603,1,ThompsonSampling
10604,1,ThompsonSampling
10605,1,ThompsonSampling
10606,1,ThompsonSampling
10607,1,ThompsonSampling
10608,1,ThompsonSampling
10609,1,ThompsonSampling
10610,1,ThompsonSampling
10611,1,ThompsonSampling
10612,1,ThompsonSampling
10613,1,ThompsonSampling
10614,1,ThompsonSampling
10615,1,ThompsonSampling
10616,1,ThompsonSampling
10617,1,ThompsonSampling
10618,1,ThompsonSampling
10619,1,ThompsonSampling
10620,1,ThompsonSampling
10621,1,ThompsonSampling
10622,1,ThompsonSampling
10623,1,ThompsonSampling
10624,1,ThompsonSampling
10625,1,ThompsonSampling
10626,1,ThompsonSampling
10627,1,ThompsonSampling
10628,1,ThompsonSampling
10629,1,ThompsonSampling
10630,1,ThompsonSampling
10631,1,ThompsonSampling
10632,1,ThompsonSampling
10633,1,ThompsonSampling
10634,1,ThompsonSampling
10635,1,ThompsonSampling
10636,1,ThompsonSampling
10637,1,ThompsonSampling
10638,1,ThompsonSampling
10639,1,ThompsonSampling
10640,1,ThompsonSampling
10641,1,ThompsonSampling
10642,1,ThompsonSampling
10643,1,ThompsonSampling
10644,1,ThompsonSampling
10645,1,ThompsonSampling
10646,1,ThompsonSampling
10647,1,ThompsonSampling
10648,1,ThompsonSampling
10649,1,ThompsonSampling
10650,1,ThompsonSampling
10651,1,ThompsonSampling
10652,1,ThompsonSampling
10653,1,ThompsonSampling
10654,1,ThompsonSampling
10655,1,ThompsonSampling
10656,1,ThompsonSampling
10657,1,ThompsonSampling
10658,1,ThompsonSampling
10659,1,ThompsonSampling
10660,1,ThompsonSampling
10661,1,ThompsonSampling
10662,1,ThompsonSampling
10663,1,ThompsonSampling
10664,1,ThompsonSampling
10665,1,ThompsonSampling
10666,1,ThompsonSampling
10667,1,ThompsonSampling
10668,1,ThompsonSampling
10669,1,ThompsonSampling
10670,1,ThompsonSampling
10671,1,ThompsonSampling
10672,1,ThompsonSampling
10673,1,ThompsonSampling
10674,1,ThompsonSampling
10675,1,ThompsonSampling
10676,1,ThompsonSampling
10677,1,ThompsonSampling
10678,1,ThompsonSampling
10679,1,ThompsonSampling
10680,1,ThompsonSampling
10681,1,ThompsonSampling
10682,1,ThompsonSampling
10683,1,ThompsonSampling
10684,1,ThompsonSampling
10685,1,ThompsonSampling
10686,1,ThompsonSampling
10687,1,ThompsonSampling
10688,1,ThompsonSampling
10689,1,ThompsonSampling
10690,1,ThompsonSampling
10691,1,ThompsonSampling
10692,1,ThompsonSampling
10693,1,ThompsonSampling
10694,1,ThompsonSampling
10695,1,ThompsonSampling
10696,1,ThompsonSampling
10697,1,ThompsonSampling
10698,1,ThompsonSampling
10699,1,ThompsonSampling
10700,1,ThompsonSampling
10701,1,ThompsonSampling
10702,1,ThompsonSampling
10703,1,ThompsonSampling
10704,1,ThompsonSampling
10705,1,ThompsonSampling
10706,1,ThompsonSampling
10707,1,ThompsonSampling
10708,1,ThompsonSampling
10709,1,ThompsonSampling
10710,1,ThompsonSampling
10711,1,ThompsonSampling
10712,1,ThompsonSampling
10713,1,ThompsonSampling
10714,1,ThompsonSampling
10715,1,ThompsonSampling
10716,1,ThompsonSampling
10717,1,ThompsonSampling
10718,1,ThompsonSampling
10719,1,ThompsonSampling
10720,1,ThompsonSampling
10721,1,ThompsonSampling
10722,1,ThompsonSampling
10723,1,ThompsonSampling
10724,1,ThompsonSampling
10725,1,ThompsonSampling
10726,1,ThompsonSampling
10727,1,ThompsonSampling
10728,1,ThompsonSampling
10729,1,ThompsonSampling
10730,1,ThompsonSampling
10731,1,ThompsonSampling
10732,1,ThompsonSampling
10733,1,ThompsonSampling
10734,1,ThompsonSampling
10735,1,ThompsonSampling
10736,1,ThompsonSampling
10737,1,ThompsonSampling
10738,1,ThompsonSampling
10739,1,ThompsonSampling
10740,1,ThompsonSampling
10741,1,ThompsonSampling
10742,1,ThompsonSampling
10743,1,ThompsonSampling
10744,1,ThompsonSampling
10745,1,ThompsonSampling
10746,1,ThompsonSampling
10747,1,ThompsonSampling
10748,1,ThompsonSampling
10749,1,ThompsonSampling
10750,1,ThompsonSampling
10751,1,ThompsonSampling
10752,1,ThompsonSampling
10753,1,ThompsonSampling
10754,1,ThompsonSampling
10755,1,ThompsonSampling
10756,1,ThompsonSampling
10757,1,ThompsonSampling
10758,1,ThompsonSampling
10759,1,ThompsonSampling
10760,1,ThompsonSampling
10761,1,ThompsonSampling
10762,1,ThompsonSampling
10763,1,ThompsonSampling
10764,1,ThompsonSampling
10765,1,ThompsonSampling
10766,1,ThompsonSampling
10767,1,ThompsonSampling
10768,1,ThompsonSampling
10769,1,ThompsonSampling
10770,1,ThompsonSampling
10771,1,ThompsonSampling
10772,1,ThompsonSampling
10773,1,ThompsonSampling
10774,1,ThompsonSampling
10775,1,ThompsonSampling
10776,1,ThompsonSampling
10777,1,ThompsonSampling
10778,1,ThompsonSampling
10779,1,ThompsonSampling
10780,1,ThompsonSampling
10781,1,ThompsonSampling
10782,1,ThompsonSampling
10783,1,ThompsonSampling
10784,1,ThompsonSampling
10785,1,ThompsonSampling
10786,1,ThompsonSampling
10787,1,ThompsonSampling
10788,1,ThompsonSampling
10789,1,ThompsonSampling
10790,1,ThompsonSampling
10791,1,ThompsonSampling
10792,1,ThompsonSampling
10793,1,ThompsonSampling
10794,1,ThompsonSampling
10795,1,ThompsonSampling
10796,1,ThompsonSampling
10797,1,ThompsonSampling
10798,1,ThompsonSampling
10799,1,ThompsonSampling
10800,1,ThompsonSampling
10801,1,ThompsonSampling
10802,1,ThompsonSampling
10803,1,ThompsonSampling
10804,1,ThompsonSampling
10805,1,ThompsonSampling
10806,1,ThompsonSampling
10807,1,ThompsonSampling
10808,1,ThompsonSampling
10809,1,ThompsonSampling
10810,1,ThompsonSampling
10811,1,ThompsonSampling
10812,1,ThompsonSampling
10813,1,ThompsonSampling
10814,1,ThompsonSampling
10815,1,ThompsonSampling
10816,1,ThompsonSampling
10817,1,ThompsonSampling
10818,1,ThompsonSampling
10819,1,ThompsonSampling
10820,1,ThompsonSampling
10821,1,ThompsonSampling
10822,1,ThompsonSampling
10823,1,ThompsonSampling
10824,1,ThompsonSampling
10825,1,ThompsonSampling
10826,1,ThompsonSampling
10827,1,ThompsonSampling
10828,1,ThompsonSampling
10829,1,ThompsonSampling
10830,1,ThompsonSampling
10831,1,ThompsonSampling
10832,1,ThompsonSampling
10833,1,ThompsonSampling
10834,1,ThompsonSampling
10835,1,ThompsonSampling
10836,1,ThompsonSampling
10837,1,ThompsonSampling
10838,1,ThompsonSampling
10839,1,ThompsonSampling
10840,1,ThompsonSampling
10841,1,ThompsonSampling
10842,1,ThompsonSampling
10843,1,ThompsonSampling
10844,1,ThompsonSampling
10845,1,ThompsonSampling
10846,1,ThompsonSampling
10847,1,ThompsonSampling
10848,1,ThompsonSampling
10849,1,ThompsonSampling
10850,1,ThompsonSampling
10851,1,ThompsonSampling
10852,1,ThompsonSampling
10853,1,ThompsonSampling
10854,1,ThompsonSampling
10855,1,ThompsonSampling
10856,1,ThompsonSampling
10857,1,ThompsonSampling
10858,1,ThompsonSampling
10859,1,ThompsonSampling
10860,1,ThompsonSampling
10861,1,ThompsonSampling
10862,1,ThompsonSampling
10863,1,ThompsonSampling
10864,1,ThompsonSampling
10865,1,ThompsonSampling
10866,1,ThompsonSampling
10867,1,ThompsonSampling
10868,1,ThompsonSampling
10869,1,ThompsonSampling
10870,1,ThompsonSampling
10871,1,ThompsonSampling
10872,1,ThompsonSampling
10873,1,ThompsonSampling
10874,1,ThompsonSampling
10875,1,ThompsonSampling
10876,1,ThompsonSampling
10877,1,ThompsonSampling
10878,1,ThompsonSampling
10879,1,ThompsonSampling
10880,1,ThompsonSampling
10881,1,ThompsonSampling
10882,1,ThompsonSampling
10883,1,ThompsonSampling
10884,1,ThompsonSampling
10885,1,ThompsonSampling
10886,1,ThompsonSampling
10887,1,ThompsonSampling
10888,1,ThompsonSampling
10889,1,ThompsonSampling
10890,1,ThompsonSampling
10891,1,ThompsonSampling
10892,1,ThompsonSampling
10893,1,ThompsonSampling
10894,1,ThompsonSampling
10895,1,ThompsonSampling
10896,1,ThompsonSampling
10897,1,ThompsonSampling
10898,1,ThompsonSampling
10899,1,ThompsonSampling
10900,1,ThompsonSampling
10901,1,ThompsonSampling
10902,1,ThompsonSampling
10903,1,ThompsonSampling
10904,1,ThompsonSampling
10905,1,ThompsonSampling
10906,1,ThompsonSampling
10907,1,ThompsonSampling
10908,1,ThompsonSampling
10909,1,ThompsonSampling
10910,1,ThompsonSampling
10911,1,ThompsonSampling
10912,1,ThompsonSampling
10913,1,ThompsonSampling
10914,1,ThompsonSampling
10915,1,ThompsonSampling
10916,1,ThompsonSampling
10917,1,ThompsonSampling
10918,1,ThompsonSampling
10919,1,ThompsonSampling
10920,1,ThompsonSampling
10921,1,ThompsonSampling
10922,1,ThompsonSampling
10923,1,ThompsonSampling
10924,1,ThompsonSampling
10925,1,ThompsonSampling
10926,1,ThompsonSampling
10927,1,ThompsonSampling
10928,1,ThompsonSampling
10929,1,ThompsonSampling
10930,1,ThompsonSampling
10931,1,ThompsonSampling
10932,1,ThompsonSampling
10933,1,ThompsonSampling
10934,1,ThompsonSampling
10935,1,ThompsonSampling
10936,1,ThompsonSampling
10937,1,ThompsonSampling
10938,1,ThompsonSampling
10939,1,ThompsonSampling
10940,1,ThompsonSampling
10941,1,ThompsonSampling
10942,1,ThompsonSampling
10943,1,ThompsonSampling
10944,1,ThompsonSampling
10945,1,ThompsonSampling
10946,1,ThompsonSampling
10947,1,ThompsonSampling
10948,1,ThompsonSampling
10949,1,ThompsonSampling
10950,1,ThompsonSampling
10951,1,ThompsonSampling
10952,1,ThompsonSampling
10953,1,ThompsonSampling
10954,1,ThompsonSampling
10955,1,ThompsonSampling
10956,1,ThompsonSampling
10957,1,ThompsonSampling
10958,1,ThompsonSampling
10959,1,ThompsonSampling
10960,1,ThompsonSampling
10961,1,ThompsonSampling
10962,1,ThompsonSampling
10963,1,ThompsonSampling
10964,1,ThompsonSampling
10965,1,ThompsonSampling
10966,1,ThompsonSampling
10967,1,ThompsonSampling
10968,1,ThompsonSampling
10969,1,ThompsonSampling
10970,1,ThompsonSampling
10971,1,ThompsonSampling
10972,1,ThompsonSampling
10973,1,ThompsonSampling
10974,1,ThompsonSampling
10975,1,ThompsonSampling
10976,1,ThompsonSampling
10977,1,ThompsonSampling
10978,1,ThompsonSampling
10979,1,ThompsonSampling
10980,1,ThompsonSampling
10981,1,ThompsonSampling
10982,1,ThompsonSampling
10983,1,ThompsonSampling
10984,1,ThompsonSampling
10985,1,ThompsonSampling
10986,1,ThompsonSampling
10987,1,ThompsonSampling
10988,1,ThompsonSampling
10989,1,ThompsonSampling
10990,1,ThompsonSampling
10991,1,ThompsonSampling
10992,1,ThompsonSampling
10993,1,ThompsonSampling
10994,1,ThompsonSampling
10995,1,ThompsonSampling
10996,1,ThompsonSampling
10997,1,ThompsonSampling
10998,1,ThompsonSampling
10999,1,ThompsonSampling
11000,1,ThompsonSampling
11001,1,ThompsonSampling
11002,1,ThompsonSampling
11003,1,ThompsonSampling
11004,1,ThompsonSampling
11005,1,ThompsonSampling
11006,1,ThompsonSampling
11007,1,ThompsonSampling
11008,1,ThompsonSampling
11009,1,ThompsonSampling
11010,1,ThompsonSampling
11011,1,ThompsonSampling
11012,1,ThompsonSampling
11013,1,ThompsonSampling
11014,1,ThompsonSampling
11015,1,ThompsonSampling
11016,1,ThompsonSampling
11017,1,ThompsonSampling
11018,1,ThompsonSampling
11019,1,ThompsonSampling
11020,1,ThompsonSampling
11021,1,ThompsonSampling
11022,1,ThompsonSampling
11023,1,ThompsonSampling
11024,1,ThompsonSampling
11025,1,ThompsonSampling
11026,1,ThompsonSampling
11027,1,ThompsonSampling
11028,1,ThompsonSampling
11029,1,ThompsonSampling
11030,1,ThompsonSampling
11031,1,ThompsonSampling
11032,1,ThompsonSampling
11033,1,ThompsonSampling
11034,1,ThompsonSampling
11035,1,ThompsonSampling
11036,1,ThompsonSampling
11037,1,ThompsonSampling
11038,1,ThompsonSampling
11039,1,ThompsonSampling
11040,1,ThompsonSampling
11041,1,ThompsonSampling
11042,1,ThompsonSampling
11043,1,ThompsonSampling
11044,1,ThompsonSampling
11045,1,ThompsonSampling
11046,1,ThompsonSampling
11047,1,ThompsonSampling
11048,1,ThompsonSampling
11049,1,ThompsonSampling
11050,1,ThompsonSampling
11051,1,ThompsonSampling
11052,1,ThompsonSampling
11053,1,ThompsonSampling
11054,1,ThompsonSampling
11055,1,ThompsonSampling
11056,1,ThompsonSampling
11057,1,ThompsonSampling
11058,1,ThompsonSampling
11059,1,ThompsonSampling
11060,1,ThompsonSampling
11061,1,ThompsonSampling
11062,1,ThompsonSampling
11063,1,ThompsonSampling
11064,1,ThompsonSampling
11065,1,ThompsonSampling
11066,1,ThompsonSampling
11067,1,ThompsonSampling
11068,1,ThompsonSampling
11069,1,ThompsonSampling
11070,1,ThompsonSampling
11071,1,ThompsonSampling
11072,1,ThompsonSampling
11073,1,ThompsonSampling
11074,1,ThompsonSampling
11075,1,ThompsonSampling
11076,1,ThompsonSampling
11077,1,ThompsonSampling
11078,1,ThompsonSampling
11079,1,ThompsonSampling
11080,1,ThompsonSampling
11081,1,ThompsonSampling
11082,1,ThompsonSampling
11083,1,ThompsonSampling
11084,1,ThompsonSampling
11085,1,ThompsonSampling
11086,1,ThompsonSampling
11087,1,ThompsonSampling
11088,1,ThompsonSampling
11089,1,ThompsonSampling
11090,1,ThompsonSampling
11091,1,ThompsonSampling
11092,1,ThompsonSampling
11093,1,ThompsonSampling
11094,1,ThompsonSampling
11095,1,ThompsonSampling
11096,1,ThompsonSampling
11097,1,ThompsonSampling
11098,1,ThompsonSampling
11099,1,ThompsonSampling
11100,1,ThompsonSampling
11101,1,ThompsonSampling
11102,1,ThompsonSampling
11103,1,ThompsonSampling
11104,1,ThompsonSampling
11105,1,ThompsonSampling
11106,1,ThompsonSampling
11107,1,ThompsonSampling
11108,1,ThompsonSampling
11109,1,ThompsonSampling
11110,1,ThompsonSampling
11111,1,ThompsonSampling
11112,1,ThompsonSampling
11113,1,ThompsonSampling
11114,1,ThompsonSampling
11115,1,ThompsonSampling
11116,1,ThompsonSampling
11117,1,ThompsonSampling
11118,1,ThompsonSampling
11119,1,ThompsonSampling
11120,1,ThompsonSampling
11121,1,ThompsonSampling
11122,1,ThompsonSampling
11123,1,ThompsonSampling
11124,1,ThompsonSampling
11125,1,ThompsonSampling
11126,1,ThompsonSampling
11127,1,ThompsonSampling
11128,1,ThompsonSampling
11129,1,ThompsonSampling
11130,1,ThompsonSampling
11131,1,ThompsonSampling
11132,1,ThompsonSampling
11133,1,ThompsonSampling
11134,1,ThompsonSampling
11135,1,ThompsonSampling
11136,1,ThompsonSampling
11137,1,ThompsonSampling
11138,1,ThompsonSampling
11139,1,ThompsonSampling
11140,1,ThompsonSampling
11141,1,ThompsonSampling
11142,1,ThompsonSampling
11143,1,ThompsonSampling
11144,1,ThompsonSampling
11145,1,ThompsonSampling
11146,1,ThompsonSampling
11147,1,ThompsonSampling
11148,1,ThompsonSampling
11149,1,ThompsonSampling
11150,1,ThompsonSampling
11151,1,ThompsonSampling
11152,1,ThompsonSampling
11153,1,ThompsonSampling
11154,1,ThompsonSampling
11155,1,ThompsonSampling
11156,1,ThompsonSampling
11157,1,ThompsonSampling
11158,1,ThompsonSampling
11159,1,ThompsonSampling
11160,1,ThompsonSampling
11161,1,ThompsonSampling
11162,1,ThompsonSampling
11163,1,ThompsonSampling
11164,1,ThompsonSampling
11165,1,ThompsonSampling
11166,1,ThompsonSampling
11167,1,ThompsonSampling
11168,1,ThompsonSampling
11169,1,ThompsonSampling
11170,1,ThompsonSampling
11171,1,ThompsonSampling
11172,1,ThompsonSampling
11173,1,ThompsonSampling
11174,1,ThompsonSampling
11175,1,ThompsonSampling
11176,1,ThompsonSampling
11177,1,ThompsonSampling
11178,1,ThompsonSampling
11179,1,ThompsonSampling
11180,1,ThompsonSampling
11181,1,ThompsonSampling
11182,1,ThompsonSampling
11183,1,ThompsonSampling
11184,1,ThompsonSampling
11185,1,ThompsonSampling
11186,1,ThompsonSampling
11187,1,ThompsonSampling
11188,1,ThompsonSampling
11189,1,ThompsonSampling
11190,1,ThompsonSampling
11191,1,ThompsonSampling
11192,1,ThompsonSampling
11193,1,ThompsonSampling
11194,1,ThompsonSampling
11195,1,ThompsonSampling
11196,1,ThompsonSampling
11197,1,ThompsonSampling
11198,1,ThompsonSampling
11199,1,ThompsonSampling
11200,1,ThompsonSampling
11201,1,ThompsonSampling
11202,1,ThompsonSampling
11203,1,ThompsonSampling
11204,1,ThompsonSampling
11205,1,ThompsonSampling
11206,1,ThompsonSampling
11207,1,ThompsonSampling
11208,1,ThompsonSampling
11209,1,ThompsonSampling
11210,1,ThompsonSampling
11211,1,ThompsonSampling
11212,1,ThompsonSampling
11213,1,ThompsonSampling
11214,1,ThompsonSampling
11215,1,ThompsonSampling
11216,1,ThompsonSampling
11217,1,ThompsonSampling
11218,1,ThompsonSampling
11219,1,ThompsonSampling
11220,1,ThompsonSampling
11221,1,ThompsonSampling
11222,1,ThompsonSampling
11223,1,ThompsonSampling
11224,1,ThompsonSampling
11225,1,ThompsonSampling
11226,1,ThompsonSampling
11227,1,ThompsonSampling
11228,1,ThompsonSampling
11229,1,ThompsonSampling
11230,1,ThompsonSampling
11231,1,ThompsonSampling
11232,1,ThompsonSampling
11233,1,ThompsonSampling
11234,1,ThompsonSampling
11235,1,ThompsonSampling
11236,1,ThompsonSampling
11237,1,ThompsonSampling
